remaining_months,account_age_months,plan_type,hours_watched_last_month,active_days_last_month,logins_per_week,share_mobile,share_tv,share_laptop,genre_diversity,avg_binge_length,payment_failures_6m,paused,shared_account
4,18,Standard,78.2515978803706,13,5.5478759103078215,0.61734628113918,0.6392499833134934,0,7.57851750198798,2.6466637873270855,0,0,0
6,3,Basic,67.83140133451744,1,7.613458286933524,0.23887250251136719,0.6735139866592362,0.08761351082939661,4.949072658370124,3.6596353765494225,1,0,0
12,34,Premium,28.656229930957906,12,1.2003063771437747,0.03287383888382464,0.6664038744289428,0.30072228668723255,2.769048415939275,1.5419050432369814,0,0,1
7,24,Basic,43.87784089937925,1,5.659077379417934,0.10512533315923064,0.5932705067563802,0.3016041600843892,4.56778925280372,0.9243363994771432,0,1,1
3,11,Basic,61.155653793653116,9,3.972494813174144,0.43505637119524176,0.46427290730644016,0.10067072149831807,2.6502704378563005,3.2570684263885052,0,0,1
7,21,Basic,34.7831371279393,22,4.91904526323337,0.6058728264179081,0.5991102502914145,0,1.557707486721688,2.3416346945673014,1,0,0
7,23,Basic,46.73613026864933,10,5.500571986016217,0.2398319433443248,0.604090343764983,0.15607771289069217,1.0901070638641084,2.2717635406234917,0,0,0
11,11,Premium,30.21468232024916,12,5.777498896853606,0.2537682715570554,0.20153722879476843,0.5446944996481762,7.8038044930544475,0.7476875935201,1,0,0
6,12,Basic,40.27106280164117,20,2.30420802395957,0.2542306351009756,0.29217879420612003,0.4535905706929044,6.901478174638766,0.9286635198323867,0,0,0
8,19,Basic,40.521377982973746,9,8.13452746258291,0.43222013441845775,0.6219296114286408,0,5.683210443276459,2.2753566210887897,0,0,0
8,12,Basic,71.32816471159414,8,4.701979538652947,0.21631477044429628,0.2102107295067981,0.5734745000489057,6.0766167984275885,1.9019339696070234,0,0,1
6,1,Standard,27.662240825782273,3,8.149559441859576,0.20782422309275717,0.4769477382302284,0.31522803867701443,3.7082602178614152,0.5768904273672146,1,0,0
1,22,Standard,56.75430949631757,13,4.138432861089122,0.6605795976705848,0.6578859716188162,0,2.7794086972942162,2.1739850583776756,0,1,0
12,29,Standard,78.54949794352459,13,5.658869839879442,0.11002959087491035,0.3042930502677336,0.5856773588573561,3.8051260930845623,0.22991735837576122,0,0,0
1,27,Standard,42.52815763126396,10,0.16777371600019642,0.29815604828763753,0.07718807235360145,0.624655879358761,0.05907037208592003,1.7643400125361526,0,0,0
12,13,Standard,50.058543302505875,12,4.038441955801439,0.05652214926667511,0.13554763358552008,0.8079302171478049,1.9434562627299479,2.59808985086204,0,0,0
10,18,Standard,35.005934065106274,9,5.256851639765301,0.20924702051561325,0.316235605860129,0.4745173736242577,2.4137713223090067,2.1339476119534444,0,0,0
6,15,Standard,76.02579466272542,8,4.992927713799275,0.24075351250357924,0.2875733230495825,0.47167316444683827,6.014158933290839,3.9910344104587754,0,0,1
12,22,Standard,40.99988168053264,9,4.1001676306382855,0.19719031287822872,0.4585266773123294,0.3442830098094419,5.509815153342713,2.859585345021023,0,0,0
10,7,Basic,53.5659096634609,12,6.571447107566932,0.1853176463395357,0.059199018054641776,0.7554833356058225,4.665052605000917,0.6641309980592622,1,0,0
8,20,Standard,48.18119391310861,3,3.586681352101775,0.57220260866452,0.13309115711599587,0.29470623421948416,2.7288167582806597,2.934215376973585,0,0,0
12,35,Basic,27.440228479384302,9,7.67532071662789,0.6171888100914656,0.44059054586105045,0,3.4166029587258473,2.184741351893713,0,0,0
5,13,Basic,38.34113614208727,12,1.073030192669063,0.3960919996025041,0.42951046919915825,0.17439753119833767,0.4030073872675919,3.9103942452588862,0,0,0
9,21,Premium,53.24396159995565,13,2.1783908733061152,0.12234275829978286,0.24600148603785782,0.6316557556623592,2.0061183620421676,2.8527160117062182,0,0,0
6,33,Basic,11.086889171837004,10,3.660755504209373,0.29564310200512406,0.5787537100026383,0.12560318799223769,2.7869161064054095,3.3653656139634154,0,0,0
8,14,Premium,38.65947217377406,18,1.926478577955613,0.26562893174123015,0.3596603216137737,0.37471074664499615,3.3323248943821215,1.9697081805467966,0,0,0
6,4,Standard,70.75214279247288,15,5.64778858479173,0.2953086503781378,0.0031820579897612333,0.701509291632101,3.7034838712811675,3.3584888707059215,1,0,0
11,13,Standard,47.96827881346746,13,4.083153939748881,0.07658203560858964,0.3609246378298849,0.5624933265615255,4.418286110509709,1.6208841678851844,0,0,0
10,16,Premium,27.26483948664346,12,5.093756441933633,0.6592879411531611,0.6301277545746415,0,0.8754133218549471,3.4451614995018325,0,0,0
10,17,Standard,30.24863099856981,16,7.625867892088467,0.04758956672158092,0.23689225278794765,0.7155181804904714,6.532785573443267,2.1764326837222057,1,1,1
10,15,Premium,49.97770916437152,13,6.8383883752741275,0.6980462792562321,0.297012508334592,0.0049412124091759435,4.19657810020027,2.3894853096839825,0,0,1
7,15,Basic,62.501985220109745,19,3.3907900334326784,0.6507200038526206,0.049679100234061475,0.2996008959133179,4.643584422482711,0.7891650888202149,0,0,0
8,1,Standard,11.317794115055143,7,9.567201178496738,0.235088683757931,0.6110819813562557,0.1538293348858133,5.554375627924785,3.245681534504883,0,0,0
8,27,Standard,55.21179715299315,10,9.370765933691724,0.07126096098218113,0.6720770043088122,0.2566620347090066,3.5312881457659895,1.6352151903690728,1,0,0
7,31,Standard,21.853887269189926,1,3.2653808987399104,0.3917636032681912,0.39718000558204947,0.21105639114975927,2.0227608868242006,1.7789101574585306,1,0,1
7,17,Premium,3.699445566669217,13,6.111348962919069,0.4789785405620932,0.15272026066668332,0.36830119877122347,2.98709146960016,2.2401870894973888,1,0,1
7,26,Basic,52.51103796712444,15,7.643670045548312,0.4235486618475988,0.24957460612058638,0.3268767320318149,5.032035385901256,2.248472669819298,1,0,0
8,10,Basic,40.622952069763166,10,6.496592906162503,0.3049401017837226,0.6889382584253325,0.006121639790944933,4.894000810880463,2.645013485336639,0,1,0
9,15,Premium,42.34136626291785,13,3.671049255186376,0.4607406383613124,0.14326553819701074,0.3959938234416769,2.8462161962164867,0.06491519521340106,0,0,0
8,23,Standard,40.494958455681044,15,5.5978544707539974,0.6413508396362886,0.32149349681567396,0.037155663548037454,0.8442073825499903,0.8212646461862676,0,0,0
11,20,Basic,75.6494416885289,8,5.2262719134379125,0.15712377661839128,0.21659533812198786,0.6262808852596209,4.200243052106651,1.9177732146905808,0,0,0
10,22,Premium,62.90610444483966,13,7.032926281090763,0.3610104299616068,0.015814989153295756,0.6231745808850975,3.6520728464336987,0.17785792426675195,0,1,0
6,24,Standard,75.56051890572719,6,7.65126461161201,0.16476654743310062,0.6386364803882315,0.1965969721786679,5.583166231607529,2.3638540271592907,0,0,1
10,22,Basic,3.07874646180867,22,6.483532234572211,0.5669359644642099,0.07231002172920853,0.36075401380658156,1.6903485382217491,1.519537446254334,1,0,0
7,18,Standard,47.60737075667447,17,5.484352052652395,0.45234039071947335,0.20583960253279654,0.34182000674773005,4.851184634414645,1.2857544870471314,0,0,0
8,37,Premium,37.384967589363434,4,5.279315798427166,0.03308336832560599,0.1737444373546168,0.7931721943197771,2.5391289321594934,2.4117649774348373,0,0,0
4,22,Basic,60.64925484596926,8,2.8848479931460074,0.43477895900141444,0.20041782052721827,0.3648032204713674,4.309048233198196,1.7615091659462612,1,0,0
2,13,Basic,32.111060838003645,18,5.785577074766704,0.4479896028526127,0.45035909547004843,0.10165130167733888,4.494757883826809,3.894484407038104,0,1,1
12,10,Standard,61.47543319249208,5,4.523169060317203,0.3297959790565073,0.6138481493107975,0.05635587163269529,2.9254593986310926,1.4760898163285,0,1,0
8,11,Standard,18.358751091866907,11,6.318513366250896,0.66422347940970206,0.24956378056667744,0.0862127400236205,1.8957013378343608,1.8251596460044412,0,1,0
3,32,Standard,35.258302936479694,4,2.913357742022713,0.47133581880480047,0.5896598981693386,0,3.524576145827985,1.8684304532877714,0,0,0
10,36,Standard,39.79246605368108,11,1.8754525943201945,0.36691803359426556,0.6587155243847519,0,6.497854753271197,2.5981221338036877,1,0,0
1,14,Standard,7.016412639109717,8,6.7397642374078615,0.1370637264801189,0.45018179512117057,0.41275447839871054,5.737436176235733,1.3834928721974458,0,0,1
7,13,Basic,47.50948075757479,11,2.3485906437112543,0.33723324835300444,0.1342625549994409,0.5285041966475545,1.8722269811686254,2.057823021894845,0,0,0
8,17,Premium,47.223261275659524,13,4.706956145350761,0.01914672132115811,0.49895490347407756,0.4818983752047643,5.153731874384148,2.016065379065906,1,0,0
-0,15,Standard,42.62680882609495,10,6.043443583027357,0.30836774820927526,0.16432362920604646,0.5273086225846783,4.367672588723233,1.1505253347369506,0,0,1
9,18,Standard,56.65689117643093,16,5.963330980660178,0.4247940317960456,0.5521420404082164,0.02306392779573807,1.8276697149415848,1.7374213052652583,0,0,0
9,24,Basic,23.335031687577757,10,5.50772437169063,0.5333722580224275,0.542725326353684,0,3.5053630112123106,0.010165771348882968,1,0,0
7,1,Standard,42.235456893741734,17,4.695121078620581,0.6021963097620755,0.2631383362459019,0.13466535399202262,3.542808865917038,0.9037432786917801,1,0,0
5,15,Basic,40.60132746685836,13,6.1797704877746,0.45876205398235465,0.06648750859312713,0.47475043742451817,1.4444756981045765,1.9352561758551075,0,0,0
10,31,Premium,26.500727422518423,23,6.305219907330974,0.43103576956782486,0.6538984099170193,0,3.1677949963154273,3.654367210298518,0,0,0
7,24,Premium,23.100097196205787,14,5.208815781023607,0.44023371248040344,0.45144899594597515,0.10831729157362141,1.0555153345683532,2.540408715037896,0,0,1
6,2,Basic,77.23098198296935,16,0.044138832583675125,0.32882779655046757,0.5960245475871488,0.07514765586238359,2.6659527531932463,2.243396864224829,0,1,0
11,19,Standard,55.41686227719008,14,3.909439922032303,0.6036850623553618,0.18065475958865135,0.21566017805598686,3.7529374849111923,2.5860055507155417,0,1,0
10,29,Basic,48.878336297926516,20,6.328423562360599,0.4896306404843926,0.4506285645999014,0.05974079491570594,3.3525179020955522,0.6984750490675631,0,0,0
11,12,Standard,66.87654160699643,8,6.049855713060267,0.6437862747116014,0.4316616429481655,0,3.04036010348609,2.566246877914396,1,0,0
7,22,Premium,40.062102818935884,7,3.1155998578356296,0.04601207333616912,0.6704936874331906,0.2834942392306403,3.714510948845266,2.093327645039019,0,0,1
0,22,Standard,55.94766914266631,14,5.288678439265416,0.6542768681654706,0.31461786257568747,0.03110526925884194,9.39124464630535,1.821678053879538,0,0,0
10,13,Premium,59.08675720942515,11,8.85030865338422,0.5520690159173682,0.4150540487607941,0.032876935321837664,9.315494795318301,2.4569621383832736,0,0,1
8,11,Basic,70.74836529268377,11,9.10463831833179,0.6215278605232015,0.32576022602152077,0.052711913455277704,2.2862042138158314,1.149281664904644,0,0,0
5,1,Basic,43.67794920257747,16,3.1855174174602654,0.4450152803678065,0.6680356637807563,0,6.576401994439051,4.408019701969996,0,0,0
6,17,Standard,21.300298069511005,1,4.203090583244924,0.5020268539665267,0.6657117213821038,0,2.2115907736474205,2.3971978288146802,0,0,1
11,26,Basic,71.6963567369927,12,8.791929660151895,0.2442972613731399,0.0034822624875232573,0.7522204761393368,2.685804206692829,0.6814287043928671,0,0,0
4,26,Standard,14.768187067851105,10,7.276900066031182,0.33388382454868404,0.26979340247344225,0.3963227729778737,3.6726358404198307,2.3817007513054644,0,0,0
12,14,Basic,32.95859160162594,18,5.742803127417096,0.25199257691856475,0.37064582030288873,0.3773616027785466,4.067349636705929,2.7500407494051196,0,0,1
12,12,Basic,38.82584577055297,10,4.587104711514922,0.37519864763598887,0.5664280441822483,0.058373308181762784,4.7163914415207016,1.0109266314153824,1,0,0
4,15,Standard,45.11277045249066,11,6.899528818271588,0.22912674536928532,0.485114935436286,0.2857583191944287,5.705749396679434,2.3444260241187083,0,0,1
5,28,Premium,63.794527343415666,13,3.0250044025505742,0.1977933061076328,0.10708120346534997,0.6951254904270172,3.3478368487123844,0.2936683099876751,1,1,0
9,10,Basic,79.56139579408953,7,5.410362217276679,0.12983705888036637,0.37459399541839955,0.4955689457012341,3.426080181914867,3.425746177046872,1,0,0
7,15,Standard,35.63215912237068,16,4.483881580750558,0.35153549795504657,0.09199872124008834,0.5564657808048651,5.547031552133388,0.7411439217535851,0,0,0
11,25,Standard,41.17380828121192,11,4.574834569628641,0.17199827365111559,0.5683883167803288,0.2596134095685556,3.936992616635595,1.5029881902807762,0,0,0
8,4,Basic,37.06162634608131,14,1.6451684157464332,0.6100699486909433,0.2902014822233468,0.09972856908570987,3.6054151533512133,1.629328631144584,1,0,1
7,27,Standard,49.09117349672456,12,5.074440939827666,0.6542477588634937,0.1285297404974699,0.21722250063903636,7.363320381155788,0.8481235458411767,0,0,0
8,26,Basic,9.435330400402133,13,5.065550026410054,0.44676412886474276,0.6270735692232847,0,6.2672386347615525,2.109243251521203,2,0,1
6,7,Basic,33.24624348589508,15,0.08690528691393773,0.3457859116839245,0.6883631258970127,0,9.052281906418635,2.4781519150511855,1,0,0
8,17,Basic,80.09042294389351,6,3.5840517402409873,0.5278495939215645,0.15789215315598992,0.3142582529224456,2.9873612321447798,2.0295633869336935,0,0,0
7,15,Standard,22.460308044938955,9,6.264693439872649,0.5051978759933263,0.6730022917268798,0,4.870546997135611,1.8931263725917138,0,0,1
4,9,Standard,22.480763534422657,14,3.954580114676533,0.5948966906871647,0.23729447096120565,0.16780883835162969,4.610006536196015,1.3414947333977156,0,0,0
10,20,Standard,46.632936790036624,18,5.770531441579544,0.42141282693482934,0.36503832614980636,0.21354884691536424,4.564875795089159,0.5807701117719724,1,0,1
7,25,Standard,47.27944590342836,6,6.540053915276134,0.5465065435972064,0.13664890837389976,0.31684454802889384,6.7864318491879665,2.9459383296159514,0,0,0
12,38,Basic,31.301431426243266,15,1.012029798529602,0.06745976107195019,0.536583774909377,0.3959564640186728,5.330223561561739,2.6345469825895806,0,0,1
8,9,Basic,80.10502350351169,8,8.872975930216729,0.026115849381312728,0.32047373654786493,0.6534104140708223,5.777844034281138,1.4382998443095945,0,1,0
10,11,Premium,6.831309186247303,13,3.7319089913958035,0.6794734351802617,0.44075452378019686,0,3.580866973460067,2.010458816834168,0,0,0
4,30,Standard,37.91538962818579,18,5.955452118311642,0.09028765608090907,0.4058952202554792,0.5038171236636118,3.5512766342676008,2.477041122212389,1,0,1
10,16,Standard,52.11434838475108,19,5.106557948259874,0.5278428111225366,0.31923054240178317,0.15292664647568022,2.9859535314910692,1.6665389185187043,0,0,0
12,35,Basic,61.821081867887436,21,3.954958127177175,0.32023683371953665,0.2754134338116273,0.404349732468836,4.741134162395899,0.36960628908355586,0,0,0
6,8,Standard,36.9097859236184,6,5.89144855615265,0.5371549536706879,0.19703310488257555,0.2658119414467366,3.501728233746457,0.7145282170314622,2,0,0
7,5,Standard,41.09806386671428,9,5.505740555902626,0.3082571493228897,0.16741218147799372,0.5243306691991165,5.336198774480458,4.1553261007007745,0,0,0
12,34,Basic,73.7301463779659,12,4.690535754992214,0.18842778941616414,0.1131852796068415,0.6983869309769943,5.900548500566839,0.26431585862909657,0,0,0
7,23,Basic,2.5222234627589435,5,4.010961250488421,0.13714781953021882,0.3479318049969151,0.5149203754728661,4.959471301724228,3.2604040541089194,0,0,0
9,17,Standard,69.04116717889227,13,1.114267170552556,0.34808894731104373,0.2533149054041132,0.398596147284843,2.738600639222316,1.9579563667406095,0,1,0
6,44,Basic,66.17045749785268,9,5.625801806417354,0.1357276164460927,0.3050099425949156,0.5592624409589917,3.351352802045464,1.5670017202542241,1,0,0
5,18,Basic,65.87013644487055,4,3.9663973089844515,0.480577455740422,0.09998798426240682,0.41943455999717116,6.507582031760145,1.4911368062116748,0,0,1
12,26,Premium,26.928098352480614,1,7.872427184523577,0.3522158276755363,0.5424900064012035,0.10529416592326024,4.597973238472533,1.9270771646893228,1,0,0
11,19,Basic,11.690461414160964,9,4.487080091182884,0.44682042673230166,0.3575607222039252,0.19561885106377308,3.510736822590282,1.0026337373976006,0,0,1
7,29,Premium,42.87299003794568,25,4.815499933012867,0.6378105353796855,0.041586464270949364,0.3206030003493652,4.735394320892339,0.5171725947414125,1,1,0
6,15,Basic,25.88070218501312,18,6.442440480699973,0.0523546545766294,0.2034446792677045,0.7442006661556662,4.823104993243339,2.5072304604230116,0,0,0
9,13,Standard,25.21616361648623,12,5.694883777203459,0.017963374452665447,0.03197588948532939,0.9500607360620051,4.802346152994226,2.6195471691847274,0,1,1
9,16,Standard,28.162641853410705,13,5.6459553714008655,0.5883288180688395,0.6897864741971715,0,5.072683552202663,1.6413775555469567,0,0,0
10,15,Basic,55.26835988418748,13,5.488718005854906,0.44143067498225713,0.17645330803934484,0.382116016978398,0.20992888972965495,3.517563318089165,1,0,0
-2,22,Standard,40.95669741050203,7,6.243806473394739,0.3983261204790324,0.5064770124386996,0.09519686708226804,2.1745909223591626,0.1854977146364094,0,1,0
9,16,Premium,36.099591088012815,10,5.6751398403935,0.638766528503038,0.2631306153256446,0.09810285617131748,4.131172702329185,1.9723070261982367,0,0,0
11,26,Standard,27.0967817706248,15,10.179524846198618,0.6153066372266038,0.2530628105858341,0.1316305521875621,4.362979471587015,1.6794639858451896,2,0,0
6,54,Premium,51.624410438777765,4,5.6420527547718535,0.42742111969273533,0.33892723077442494,0.23365164953283973,3.5613992712199423,3.015224258630092,0,0,1
10,20,Basic,34.324050751242154,13,7.7589362269149555,0.678047480317764,0.417372242314741,0,4.0315495584757155,0.694321669817751,0,0,1
7,26,Basic,32.631749995130875,13,6.608738492229477,0.29702997750137,0.5359859351534396,0.16698408734519032,3.162792483802294,1.1895251451628612,1,0,0
9,22,Basic,18.24019256259732,5,5.130818518704886,0.5994060060475022,0.1791215603239834,0.22147243362851443,3.4271379276947975,0.6074090959416105,0,0,1
4,14,Standard,79.44051686167637,6,7.2791490056974615,0.19767860840074716,0.3790721951751038,0.42324919642414904,4.947138963743512,1.232620804259076,0,0,0
6,17,Basic,45.55097613370778,4,6.364797985270429,0.6672746546566486,0.6140558382030576,0,2.678320721847457,3.592130100421517,0,0,1
12,23,Basic,48.69799589837157,9,4.546293022582932,0.4803444269811734,0.686461240099743,0,2.0816924259430802,1.643779519009188,1,0,0
2,22,Premium,23.42534966882337,20,5.54086783811361,0.6910491814604028,0.6843564053997397,0,1.9662250645459656,2.0183488478494858,0,0,0
7,39,Standard,0.8905689293060259,12,0.1614341508772057,0.2867910958593711,0.04196231514215469,0.6712465889984742,3.1018273688880917,2.5711631980433176,0,0,1
10,19,Basic,31.067981143428277,12,6.658241428963874,0.6133769363630562,0.49611006730701773,0,3.6070230620788237,2.501429889309849,0,0,0
7,21,Basic,49.18205033288381,12,5.224529920067032,0.12494801075663417,0.564803242823109,0.3102487464202568,5.1502563148946265,1.9316137743287285,0,0,0
7,18,Basic,26.66994396049759,6,4.7528033225182895,0.0656680486164987,0.4152634292375296,0.5190685221459717,5.597521379742274,4.574532003534543,0,0,1
4,28,Basic,67.97282119066809,10,3.698255593652598,0.35539630556013435,0.011663445131853223,0.6329402493080124,7.402254587416244,1.4022663088520226,0,0,0
6,45,Basic,25.355448186283567,18,6.069496791248773,0.45962617853656407,0.5760535293258726,0,5.718760775245299,1.0941939000037522,1,0,0
8,31,Premium,58.07801201871444,17,8.135014516847566,0.018136046291328964,0.18794575091451404,0.793918202794157,3.8038958952169954,2.877650511474294,0,1,0
11,15,Basic,53.3471984767271,12,5.317650636694151,0.0887395242927596,0.5649244483793154,0.346336027327925,2.4557410775209605,2.8027313917273706,3,1,0
11,24,Standard,16.298746583938616,8,7.396502853416507,0.6469578305026515,0.6033328141318633,0,2.5717977502450298,1.6514351957147633,0,0,0
3,2,Basic,59.017602272778014,16,4.692818810212453,0.3522836555028334,0.5388241083128378,0.10889223618432875,1.3788437000503952,1.647384661705296,0,0,0
2,18,Basic,29.799954605345032,13,5.713369158794124,0.5353988852584735,0.008495193137787281,0.45610592160373925,6.398245009204977,2.927564553934424,0,1,0
7,30,Standard,62.68825790040124,16,4.413793052838583,0.6528919575735926,0.206108605209738,0.14099943721666935,3.6621604907318375,0.7028502978599704,0,1,0
8,27,Basic,46.36093047445487,13,5.0864505270807,0.5182644649408757,0.22750661359168586,0.25422892146743836,3.254586181090864,4.046056148456094,1,0,0
10,7,Standard,62.14677434394758,11,4.294079761590562,0.6367182263638824,0.5929051152197644,0,5.947324871920339,1.7351964337137986,1,0,1
5,14,Premium,62.30650640259111,5,4.207098313320762,0.06398014507722109,0.6909644182305783,0.24505543669220065,4.37429200571769,3.9695372134645357,0,0,1
2,1,Premium,26.878031971520826,12,4.620303732699782,0.13716140191536397,0.1882156532490626,0.6746229448355734,2.023248505876208,2.3789216301551956,0,0,0
8,18,Standard,93.04709470714135,6,5.355602555400111,0.5004785574041307,0.018206409621052442,0.4813150329748168,6.61705139936234,2.4817582282273642,0,0,1
3,31,Standard,51.565499210346324,7,4.9175209483619255,0.46149886082857844,0.6907698524417355,0,4.136261255029788,2.4522613642799667,1,0,0
7,4,Premium,15.371617639283244,15,6.075769137345795,0.6201440420700237,0.3924526264192536,0,3.7559771255299195,3.4373629358850817,0,0,1
10,12,Basic,87.35878319994075,5,3.984135634230504,0.5286137802060693,0.05501520989928394,0.41637100989464676,3.50441712707795,2.0996222727172,0,0,1
6,14,Basic,50.29787814943896,14,7.0439452847226915,0.6492621722631156,0.4271190185798332,0,0.9563939351328372,1.8256792103530681,1,1,0
8,1,Standard,53.223985837761525,23,3.928679376096863,0.00652851341292262,0.4604777826927602,0.5329937038943172,3.5196045637128703,0.6421378307688754,0,1,0
4,4,Premium,27.208535228285417,10,5.305932284284499,0.12977391888853163,0.28045841525308784,0.5897676658583806,4.602039672279659,3.2456837418570657,0,0,0
6,28,Basic,24.40835962418529,13,2.527797386736792,0.11794902319088578,0.6318935368442907,0.25015743996482354,2.670470571225086,3.569528700723227,0,1,0
3,17,Basic,51.23516016374004,13,4.814302761783992,0.43710851236246523,0.5893470854265614,0,6.1272997767562565,1.2659844370861726,0,0,0
7,22,Standard,63.721229978293174,9,9.321887865408966,0.00766575934831053,0.4547104340512305,0.537623806600459,3.4871889185981817,1.572091819945963,1,0,0
10,8,Basic,66.20932386228341,9,3.2150029053648153,0.5527118739206344,0.25049323150888086,0.19679489457048477,3.4861822349859968,2.341583596626793,0,0,1
6,11,Standard,42.530843250288825,15,4.778087912537039,0.5908128186827525,0.26803624990861863,0.1411509314086289,3.958045816780654,1.332926708041738,0,0,1
5,18,Basic,38.75431670504443,13,7.3017815178256775,0.3805489474441856,0.29804812897928057,0.32140292357653377,2.0171988516271253,1.6316351614450342,0,0,0
11,18,Standard,62.78418697341123,15,4.951524128382029,0.10162558846641331,0.5177229414694011,0.38065147006418554,3.9096548622152265,1.5418088087997608,0,0,0
6,24,Standard,58.9233667483148,21,6.18270929508451,0.16426242673769592,0.0018581005046144127,0.8338794727576896,5.314835431673876,3.4854445841697537,0,0,0
8,11,Standard,2.7788085537929064,5,0.01866147837462595,0.5597914468497037,0.166083297226578,0.2741252559237183,4.834258196098529,1.9657972769470202,0,0,0
8,29,Premium,52.989893695029465,11,3.00045166193595,0.32891174405813217,0.19392420095391572,0.4771640549879521,2.4331162326492977,2.7807173082303147,0,0,0
3,24,Basic,50.58924772019818,23,2.304552949370902,0.08050031226594001,0.4038718247786164,0.5156278629554436,4.917570080532967,1.119294594692446,1,0,0
5,18,Basic,39.09360999410566,11,7.861519318627334,0.4788351403549313,0.0313287558266893,0.48983610381837933,7.383880315681545,1.4812129340467277,0,1,0
11,13,Standard,19.42060242736794,11,4.1728052825059745,0.3882620476884767,0.18780122385360298,0.4239367284579203,4.439626524759091,1.6459083086714072,1,0,0
1,31,Premium,55.35939662529644,14,3.4115746434983016,0.6428250288590789,0.10563110469374805,0.2515438664471731,6.586300195691162,4.8305586745467375,0,1,0
4,15,Basic,50.86052086138811,6,6.0394452449724305,0.5322519569424912,0.4217735052108764,0.04597453784663241,0.5923798720382152,1.048954133643227,0,0,0
8,17,Basic,10.325201541131932,12,4.614500214486491,0.17322024842724204,0.24606019977945834,0.5807195517932996,6.878552226529381,2.4542469390362225,0,0,1
9,8,Basic,43.35003982888587,1,1.9384158128509776,0.34995721052400763,0.008977411733940243,0.6410653777420521,1.4047869887607187,1.2403005055657033,0,0,0
5,7,Standard,36.240492252329105,17,4.884071630009516,0.23769406219944356,0.3078535050619393,0.45445243273861713,6.431570323406698,1.7407446174927912,0,0,1
11,23,Basic,25.59246672703429,11,5.012535134237259,0.17784817435313016,0.4773940701037645,0.34475775554310534,6.35434811803464,2.3038638376711336,1,0,0
10,35,Standard,49.27247300604671,8,6.474197525333116,0.687999517051503,0.49453640463761983,0,3.1175305480366204,0.6119207362811385,1,0,0
5,19,Premium,26.253516284220105,9,4.634825128990849,0.11524092422332614,0.36928600184619426,0.5154730739304796,4.378065264616003,3.0694855696849905,0,0,0
8,15,Standard,57.20433849751665,13,1.3489118832889275,0.3723787900060415,0.49875095728784796,0.12887025270611047,0.2662631614456261,2.3600778820982917,0,1,1
8,20,Basic,28.045596999928986,13,2.80659023405334,0.30263189752586184,0.4191851082956418,0.27818299417849635,6.624603517871248,1.9387305089416458,1,0,1
9,27,Premium,39.8173776635325,19,2.2449972746139206,0.5875337114324792,0.3791378815891221,0.03332840697839867,8.738068097908432,2.487629472234441,0,0,0
12,24,Premium,65.03716005141358,12,4.87116864719201,0.36057873202953483,0.35239527563098816,0.287025992339477,4.402724817915873,2.7467230419481274,0,0,0
1,30,Premium,27.57713158182866,15,5.339573839331784,0.6560094296000898,0.00920896257739514,0.3347816078225151,1.6197253510622263,2.2155721958680346,0,0,0
12,26,Basic,20.6513564409555,15,7.013175597840608,0.08789814510382711,0.32044133697636423,0.5916605179198087,5.291233511611775,1.1303822624402822,0,0,0
4,29,Basic,61.836726341657105,7,7.366228215115123,0.20562208781484514,0.6385850128019228,0.15579289938323204,5.312019333364396,1.5637777219381408,1,1,0
7,25,Premium,25.752422414708693,12,8.431698682192597,0.5297566667664796,0.6994268750771879,0,5.222628055498843,1.6362829853797471,0,0,0
5,7,Standard,60.15050953497112,6,7.208071421425865,0.12712463764473794,0.6182051928946748,0.2546701694605873,2.308512789560684,4.495778221993909,1,1,0
6,1,Standard,1.9745078494212231,13,5.511234782823315,0.028896195907145737,0.3455570987658575,0.6255467053269967,4.0077299622134985,3.0362229502770233,0,0,0
7,10,Premium,10.417752799167221,13,6.133422846840571,0.20787446913309393,0.5717348651029169,0.22039066576398914,5.136492675254543,2.3217495474949956,0,0,0
4,36,Premium,35.49818591566559,13,3.669768838697764,0.2579072928987443,0.30899692554958164,0.4330957815516741,5.405517006238778,2.347444554735735,0,0,1
2,20,Standard,16.004423757692972,14,3.2159827294187977,0.2212912406772375,0.468594158696942,0.3101146006258205,5.487408107510368,2.9549615404321905,1,0,0
6,17,Basic,28.914197458811724,8,6.516702766073185,0.43447158120106905,0.6971455630846322,0,4.5777730212036305,3.023299206943307,0,0,1
12,17,Basic,40.38475816299255,10,4.818626251364207,0.324464213498868,0.1871025981614366,0.4884331883396954,7.412116352599421,1.0563424158926165,0,0,0
8,27,Standard,26.419431867608335,9,3.834977728763692,0.4345392900519073,0.16793991443701087,0.3975207955110819,4.936154821794127,0.27212843751966376,1,0,0
8,9,Premium,50.492711963568134,16,6.790672029840129,0.18590705457609147,0.0030810748459771274,0.8110118705779314,4.850047976334949,1.0215649798715631,0,1,1
9,31,Premium,45.649339727366794,15,1.9534817802550029,0.16885799888987094,0.6628021532204001,0.1683398478897289,4.817010573412335,3.033565245719294,0,0,1
10,28,Standard,21.917506251684376,16,1.5406809140364355,0.6392939861863851,0.024195052683353424,0.33651096113026147,5.670966002870221,2.9317266184793622,1,1,0
9,28,Basic,35.805010746561315,15,6.3540190561555585,0.36652181525714694,0.5528178780339658,0.08066030670888724,2.8944803854602323,1.1675501094914904,1,0,0
